time,total load forecast,total load actual
2018-02-01 21:00:00+01:00,33153,33507.0
2018-02-01 22:00:00+01:00,30857,31412.0
2018-02-01 23:00:00+01:00,27976,28731.0
2018-02-02 00:00:00+01:00,28700,28904.0
2018-02-02 01:00:00+01:00,26779,26773.0
2018-02-02 02:00:00+01:00,25627,25649.0
2018-02-02 03:00:00+01:00,25160,25283.0
2018-02-02 04:00:00+01:00,25115,25106.0
2018-02-02 05:00:00+01:00,25711,25789.0
2018-02-02 06:00:00+01:00,28334,28342.0
2018-02-02 07:00:00+01:00,33120,33292.0
2018-02-02 08:00:00+01:00,36049,35998.0
2018-02-02 09:00:00+01:00,37285,37478.0
2018-02-02 10:00:00+01:00,37847,38178.0
2018-02-02 11:00:00+01:00,37815,38010.0
2018-02-02 12:00:00+01:00,37423,37777.0
2018-02-02 13:00:00+01:00,37283,37441.0
2018-02-02 14:00:00+01:00,36011,36008.0
2018-02-02 15:00:00+01:00,35220,35299.0
2018-02-02 16:00:00+01:00,34797,34953.0
2018-02-02 17:00:00+01:00,34699,34723.0
2018-02-02 18:00:00+01:00,35326,35511.0
2018-02-02 19:00:00+01:00,37371,37468.0
2018-02-02 20:00:00+01:00,37715,37644.0
2018-02-02 21:00:00+01:00,36733,36901.0
2018-02-02 22:00:00+01:00,34326,34549.0
2018-02-02 23:00:00+01:00,31318,31734.0
2018-02-03 00:00:00+01:00,28736,28838.0
2018-02-03 01:00:00+01:00,26740,26702.0
2018-02-03 02:00:00+01:00,25546,25497.0
2018-02-03 03:00:00+01:00,25100,25071.0
2018-02-03 04:00:00+01:00,24937,24925.0
2018-02-03 05:00:00+01:00,25593,25580.0
2018-02-03 06:00:00+01:00,28264,28170.0
2018-02-03 07:00:00+01:00,32285,32461.0
2018-02-03 08:00:00+01:00,34851,35469.0
2018-02-03 09:00:00+01:00,36480,36918.0
2018-02-03 10:00:00+01:00,36833,37327.0
2018-02-03 11:00:00+01:00,36807,37366.0
2018-02-03 12:00:00+01:00,36240,37457.0
2018-02-03 13:00:00+01:00,36167,37451.0
2018-02-03 14:00:00+01:00,34634,35909.0
2018-02-03 15:00:00+01:00,33627,35226.0
2018-02-03 16:00:00+01:00,33175,34984.0
2018-02-03 17:00:00+01:00,33162,34771.0
2018-02-03 18:00:00+01:00,33174,34690.0
2018-02-03 19:00:00+01:00,35390,36276.0
2018-02-03 20:00:00+01:00,36066,37210.0
2018-02-03 21:00:00+01:00,35286,36187.0
2018-02-03 22:00:00+01:00,33111,33867.0
2018-02-03 23:00:00+01:00,30443,31129.0
2018-02-04 00:00:00+01:00,24594,23776.0
2018-02-04 01:00:00+01:00,22702,22139.0
2018-02-04 02:00:00+01:00,21368,21015.0
2018-02-04 03:00:00+01:00,20722,20530.0
2018-02-04 04:00:00+01:00,20510,20313.0
2018-02-04 05:00:00+01:00,20954,20759.0
2018-02-04 06:00:00+01:00,22679,22299.0
2018-02-04 07:00:00+01:00,25258,24939.0
2018-02-04 08:00:00+01:00,26921,26694.0
2018-02-04 09:00:00+01:00,28878,28676.0
2018-02-04 10:00:00+01:00,29936,29668.0
2018-02-04 11:00:00+01:00,30299,29685.0
2018-02-04 12:00:00+01:00,29928,29441.0
2018-02-04 13:00:00+01:00,29753,29175.0
2018-02-04 14:00:00+01:00,28887,28474.0
2018-02-04 15:00:00+01:00,27711,27442.0
2018-02-04 16:00:00+01:00,27116,26856.0
2018-02-04 17:00:00+01:00,26728,26480.0
2018-02-04 18:00:00+01:00,26527,26370.0
2018-02-04 19:00:00+01:00,26980,26924.0
2018-02-04 20:00:00+01:00,28907,29181.0
2018-02-04 21:00:00+01:00,31192,31399.0
2018-02-04 22:00:00+01:00,29242,29327.0
2018-02-04 23:00:00+01:00,27114,27053.0
2018-02-05 00:00:00+01:00,23028,22908.0
2018-02-05 01:00:00+01:00,21314,21328.0
2018-02-05 02:00:00+01:00,20287,20458.0
2018-02-05 03:00:00+01:00,20014,20100.0
2018-02-05 04:00:00+01:00,20058,20075.0
2018-02-05 05:00:00+01:00,20903,20716.0
2018-02-05 06:00:00+01:00,23840,23388.0
2018-02-05 07:00:00+01:00,26537,26206.0
2018-02-05 08:00:00+01:00,29611,28725.0
2018-02-05 09:00:00+01:00,31274,30227.0
2018-02-05 10:00:00+01:00,31887,30891.0
2018-02-05 11:00:00+01:00,32111,31176.0
2018-02-05 12:00:00+01:00,32406,31388.0
2018-02-05 13:00:00+01:00,32045,31266.0
2018-02-05 14:00:00+01:00,31062,30579.0
2018-02-05 15:00:00+01:00,30347,30088.0
2018-02-05 16:00:00+01:00,30002,29651.0
2018-02-05 17:00:00+01:00,29747,29327.0
2018-02-05 18:00:00+01:00,29286,28981.0
2018-02-05 19:00:00+01:00,29322,29128.0
2018-02-05 20:00:00+01:00,30081,30195.0
2018-02-05 21:00:00+01:00,31767,32089.0
2018-02-05 22:00:00+01:00,30187,30344.0
2018-02-05 23:00:00+01:00,27618,27598.0
2018-02-06 00:00:00+01:00,25286,25242.0
2018-02-06 01:00:00+01:00,23827,23866.0
2018-02-06 02:00:00+01:00,22679,22648.0
2018-02-06 03:00:00+01:00,22133,22120.0
2018-02-06 04:00:00+01:00,21802,21702.0
2018-02-06 05:00:00+01:00,21549,21532.0
2018-02-06 06:00:00+01:00,21626,21512.0
2018-02-06 07:00:00+01:00,22161,22082.0
2018-02-06 08:00:00+01:00,24092,23996.0
2018-02-06 09:00:00+01:00,26342,26127.0
2018-02-06 10:00:00+01:00,27826,27455.0
2018-02-06 11:00:00+01:00,28384,27877.0
2018-02-06 12:00:00+01:00,28516,28041.0
2018-02-06 13:00:00+01:00,28536,28125.0
2018-02-06 14:00:00+01:00,27798,27441.0
2018-02-06 15:00:00+01:00,26508,26046.0
2018-02-06 16:00:00+01:00,25543,25207.0
2018-02-06 17:00:00+01:00,25268,24997.0
2018-02-06 18:00:00+01:00,25130,24864.0
2018-02-06 19:00:00+01:00,25270,25003.0
2018-02-06 20:00:00+01:00,25658,25560.0
2018-02-06 21:00:00+01:00,26484,26553.0
2018-02-06 22:00:00+01:00,26484,26485.0
2018-02-06 23:00:00+01:00,24982,24838.0
2018-02-07 00:00:00+01:00,25563,25336.0
2018-02-07 01:00:00+01:00,23967,23870.0
2018-02-07 02:00:00+01:00,22900,23016.0
2018-02-07 03:00:00+01:00,22641,22595.0
2018-02-07 04:00:00+01:00,22657,22532.0
2018-02-07 05:00:00+01:00,23154,23045.0
2018-02-07 06:00:00+01:00,25328,25101.0
2018-02-07 07:00:00+01:00,28052,27738.0
2018-02-07 08:00:00+01:00,30708,30099.0
2018-02-07 09:00:00+01:00,32740,32192.0
2018-02-07 10:00:00+01:00,33843,33370.0
2018-02-07 11:00:00+01:00,34431,34132.0
2018-02-07 12:00:00+01:00,35141,34817.0
2018-02-07 13:00:00+01:00,35467,35144.0
2018-02-07 14:00:00+01:00,34814,34492.0
2018-02-07 15:00:00+01:00,34268,33743.0
2018-02-07 16:00:00+01:00,34191,33534.0
2018-02-07 17:00:00+01:00,34109,33580.0
2018-02-07 18:00:00+01:00,33448,33016.0
2018-02-07 19:00:00+01:00,33223,32484.0
2018-02-07 20:00:00+01:00,32870,32228.0
2018-02-07 21:00:00+01:00,32243,32112.0
2018-02-07 22:00:00+01:00,31413,31625.0
2018-02-07 23:00:00+01:00,29009,29106.0
2018-02-08 00:00:00+01:00,29711,29855.0
2018-02-08 01:00:00+01:00,27832,27869.0
2018-02-08 02:00:00+01:00,26399,26446.0
2018-02-08 03:00:00+01:00,25750,25623.0
2018-02-08 04:00:00+01:00,25305,25263.0
2018-02-08 05:00:00+01:00,25495,25370.0
2018-02-08 06:00:00+01:00,27104,26977.0
2018-02-08 07:00:00+01:00,28866,28784.0
2018-02-08 08:00:00+01:00,31032,31487.0
2018-02-08 09:00:00+01:00,33711,34034.0
2018-02-08 10:00:00+01:00,35498,35784.0
2018-02-08 11:00:00+01:00,36808,37066.0
2018-02-08 12:00:00+01:00,38092,38357.0
2018-02-08 13:00:00+01:00,38939,39378.0
2018-02-08 14:00:00+01:00,38642,39244.0
2018-02-08 15:00:00+01:00,38212,38690.0
2018-02-08 16:00:00+01:00,38038,38416.0
2018-02-08 17:00:00+01:00,37816,38058.0
2018-02-08 18:00:00+01:00,37070,37367.0
2018-02-08 19:00:00+01:00,36241,36787.0
2018-02-08 20:00:00+01:00,35157,36024.0
2018-02-08 21:00:00+01:00,35189,36098.0
2018-02-08 22:00:00+01:00,34397,35392.0
2018-02-08 23:00:00+01:00,31871,33141.0
2018-02-09 00:00:00+01:00,26122,26198.0
2018-02-09 01:00:00+01:00,24717,24723.0
2018-02-09 02:00:00+01:00,23532,23571.0
2018-02-09 03:00:00+01:00,22875,22926.0
2018-02-09 04:00:00+01:00,22354,22275.0
2018-02-09 05:00:00+01:00,22153,22077.0
2018-02-09 06:00:00+01:00,22384,22384.0
2018-02-09 07:00:00+01:00,22473,22260.0
2018-02-09 08:00:00+01:00,22723,22420.0
2018-02-09 09:00:00+01:00,24201,24103.0
2018-02-09 10:00:00+01:00,25815,25760.0
2018-02-09 11:00:00+01:00,27135,27050.0
2018-02-09 12:00:00+01:00,27930,27987.0
2018-02-09 13:00:00+01:00,28660,29075.0
2018-02-09 14:00:00+01:00,29161,29527.0
2018-02-09 15:00:00+01:00,28811,29161.0
2018-02-09 16:00:00+01:00,28452,28710.0
2018-02-09 17:00:00+01:00,28278,28485.0
2018-02-09 18:00:00+01:00,28110,28395.0
2018-02-09 19:00:00+01:00,28118,28376.0
2018-02-09 20:00:00+01:00,28857,29042.0
2018-02-09 21:00:00+01:00,30720,30921.0
2018-02-09 22:00:00+01:00,30090,30065.0
2018-02-09 23:00:00+01:00,28461,28317.0
2018-02-10 00:00:00+01:00,25298,25531.0
2018-02-10 01:00:00+01:00,24149,24456.0
2018-02-10 02:00:00+01:00,23392,23566.0
2018-02-10 03:00:00+01:00,23118,23464.0
2018-02-10 04:00:00+01:00,22968,23249.0
2018-02-10 05:00:00+01:00,23401,23583.0
2018-02-10 06:00:00+01:00,25421,25652.0
2018-02-10 07:00:00+01:00,28826,28840.0
2018-02-10 08:00:00+01:00,30004,30210.0
2018-02-10 09:00:00+01:00,31054,31174.0
2018-02-10 10:00:00+01:00,31424,31500.0
2018-02-10 11:00:00+01:00,31830,31825.0
2018-02-10 12:00:00+01:00,32355,32316.0
2018-02-10 13:00:00+01:00,32576,32187.0
2018-02-10 14:00:00+01:00,31802,31504.0
2018-02-10 15:00:00+01:00,31303,31155.0
2018-02-10 16:00:00+01:00,31269,31036.0
2018-02-10 17:00:00+01:00,31115,31063.0
2018-02-10 18:00:00+01:00,30608,30615.0
2018-02-10 19:00:00+01:00,30843,30784.0
2018-02-10 20:00:00+01:00,32864,32995.0
2018-02-10 21:00:00+01:00,32023,32260.0
2018-02-10 22:00:00+01:00,29030,29308.0
2018-02-10 23:00:00+01:00,26582,26851.0
2018-02-11 00:00:00+01:00,23987,24363.0
2018-02-11 01:00:00+01:00,22350,22707.0
2018-02-11 02:00:00+01:00,21252,21601.0
2018-02-11 03:00:00+01:00,20847,21181.0
2018-02-11 04:00:00+01:00,20664,21143.0
2018-02-11 05:00:00+01:00,21105,21683.0
2018-02-11 06:00:00+01:00,22927,23478.0
2018-02-11 07:00:00+01:00,25341,25892.0
2018-02-11 08:00:00+01:00,27522,27926.0
2018-02-11 09:00:00+01:00,29638,29990.0
2018-02-11 10:00:00+01:00,30674,30970.0
2018-02-11 11:00:00+01:00,30849,31122.0
2018-02-11 12:00:00+01:00,30806,30588.0
2018-02-11 13:00:00+01:00,30806,30929.0
2018-02-11 14:00:00+01:00,30018,30266.0
2018-02-11 15:00:00+01:00,29028,29270.0
2018-02-11 16:00:00+01:00,28540,28715.0
2018-02-11 17:00:00+01:00,28773,28567.0
2018-02-11 18:00:00+01:00,30479,30282.0
2018-02-11 19:00:00+01:00,31591,31203.0
2018-02-11 20:00:00+01:00,31726,31453.0
2018-02-11 21:00:00+01:00,30729,30932.0
2018-02-11 22:00:00+01:00,28851,29148.0
2018-02-11 23:00:00+01:00,26720,26931.0
2018-02-12 00:00:00+01:00,25548,25752.0
2018-02-12 01:00:00+01:00,23594,23813.0
2018-02-12 02:00:00+01:00,22176,22421.0
2018-02-12 03:00:00+01:00,21403,21613.0
2018-02-12 04:00:00+01:00,21036,21175.0
2018-02-12 05:00:00+01:00,21167,21286.0
2018-02-12 06:00:00+01:00,21729,21761.0
2018-02-12 07:00:00+01:00,22576,22617.0
2018-02-12 08:00:00+01:00,23233,23230.0
2018-02-12 09:00:00+01:00,25151,25433.0
2018-02-12 10:00:00+01:00,27038,27257.0
2018-02-12 11:00:00+01:00,27577,27955.0
2018-02-12 12:00:00+01:00,27512,27616.0
2018-02-12 13:00:00+01:00,27805,27843.0
2018-02-12 14:00:00+01:00,27603,27731.0
2018-02-12 15:00:00+01:00,26432,26517.0
2018-02-12 16:00:00+01:00,25788,25828.0
2018-02-12 17:00:00+01:00,26330,26367.0
2018-02-12 18:00:00+01:00,28750,28877.0
2018-02-12 19:00:00+01:00,29875,29992.0
2018-02-12 20:00:00+01:00,30852,31051.0
2018-02-12 21:00:00+01:00,30897,31206.0
2018-02-12 22:00:00+01:00,29798,29752.0
2018-02-12 23:00:00+01:00,27482,27356.0
2018-02-13 00:00:00+01:00,29350,29272.0
2018-02-13 01:00:00+01:00,27214,27117.0
2018-02-13 02:00:00+01:00,25915,25771.0
2018-02-13 03:00:00+01:00,25378,25390.0
2018-02-13 04:00:00+01:00,25322,25297.0
2018-02-13 05:00:00+01:00,25910,26010.0
2018-02-13 06:00:00+01:00,28574,28800.0
2018-02-13 07:00:00+01:00,33238,33697.0
2018-02-13 08:00:00+01:00,35876,36426.0
2018-02-13 09:00:00+01:00,37528,37956.0
2018-02-13 10:00:00+01:00,38232,38584.0
2018-02-13 11:00:00+01:00,38114,38385.0
2018-02-13 12:00:00+01:00,37573,37886.0
2018-02-13 13:00:00+01:00,37444,37923.0
2018-02-13 14:00:00+01:00,36205,36635.0
2018-02-13 15:00:00+01:00,35667,36219.0
2018-02-13 16:00:00+01:00,35381,35895.0
2018-02-13 17:00:00+01:00,35147,35780.0
2018-02-13 18:00:00+01:00,35744,36232.0
2018-02-13 19:00:00+01:00,38421,38647.0
2018-02-13 20:00:00+01:00,39256,39254.0
2018-02-13 21:00:00+01:00,38394,38485.0
2018-02-13 22:00:00+01:00,35548,35648.0
2018-02-13 23:00:00+01:00,32026,32000.0
2018-02-14 00:00:00+01:00,29654,29636.0
2018-02-14 01:00:00+01:00,27435,27393.0
2018-02-14 02:00:00+01:00,26011,26002.0
2018-02-14 03:00:00+01:00,25484,25436.0
2018-02-14 04:00:00+01:00,25370,25442.0
2018-02-14 05:00:00+01:00,25970,26099.0
2018-02-14 06:00:00+01:00,28781,28845.0
2018-02-14 07:00:00+01:00,33725,33650.0
2018-02-14 08:00:00+01:00,36451,36210.0
2018-02-14 09:00:00+01:00,37739,37618.0
2018-02-14 10:00:00+01:00,38203,38189.0
2018-02-14 11:00:00+01:00,37840,38034.0
2018-02-14 12:00:00+01:00,37318,37509.0
2018-02-14 13:00:00+01:00,36986,37292.0
2018-02-14 14:00:00+01:00,35806,36014.0
2018-02-14 15:00:00+01:00,35198,35576.0
2018-02-14 16:00:00+01:00,34808,35432.0
2018-02-14 17:00:00+01:00,34587,35160.0
2018-02-14 18:00:00+01:00,35053,35399.0
2018-02-14 19:00:00+01:00,37704,37760.0
2018-02-14 20:00:00+01:00,38441,38357.0
2018-02-14 21:00:00+01:00,37783,37373.0
2018-02-14 22:00:00+01:00,35078,34606.0
2018-02-14 23:00:00+01:00,31726,31563.0
2018-02-15 00:00:00+01:00,29288,29161.0
2018-02-15 01:00:00+01:00,27203,27002.0
2018-02-15 02:00:00+01:00,25793,25646.0
2018-02-15 03:00:00+01:00,25294,25149.0
2018-02-15 04:00:00+01:00,25160,25050.0
2018-02-15 05:00:00+01:00,25808,25697.0
2018-02-15 06:00:00+01:00,28521,28405.0
2018-02-15 07:00:00+01:00,33174,32738.0
2018-02-15 08:00:00+01:00,35697,35199.0
2018-02-15 09:00:00+01:00,36665,36405.0
2018-02-15 10:00:00+01:00,36892,36622.0
2018-02-15 11:00:00+01:00,36592,36383.0
2018-02-15 12:00:00+01:00,36120,36003.0
2018-02-15 13:00:00+01:00,35927,35788.0
2018-02-15 14:00:00+01:00,34771,34741.0
2018-02-15 15:00:00+01:00,34149,33928.0
2018-02-15 16:00:00+01:00,33827,33620.0
2018-02-15 17:00:00+01:00,33714,33601.0
2018-02-15 18:00:00+01:00,34218,33930.0
2018-02-15 19:00:00+01:00,36583,36501.0
2018-02-15 20:00:00+01:00,37209,37233.0
2018-02-15 21:00:00+01:00,36574,36665.0
2018-02-15 22:00:00+01:00,34007,34100.0
2018-02-15 23:00:00+01:00,30843,30946.0
2018-02-16 00:00:00+01:00,28815,28712.0
2018-02-16 01:00:00+01:00,26681,26718.0
2018-02-16 02:00:00+01:00,25313,25420.0
2018-02-16 03:00:00+01:00,24807,24972.0
2018-02-16 04:00:00+01:00,24720,24857.0
2018-02-16 05:00:00+01:00,25319,25381.0
2018-02-16 06:00:00+01:00,27987,28021.0
2018-02-16 07:00:00+01:00,32558,32454.0
2018-02-16 08:00:00+01:00,34720,34628.0
2018-02-16 09:00:00+01:00,35812,35954.0
2018-02-16 10:00:00+01:00,36097,36281.0
2018-02-16 11:00:00+01:00,35878,35963.0
2018-02-16 12:00:00+01:00,35359,35542.0
2018-02-16 13:00:00+01:00,35072,35097.0
2018-02-16 14:00:00+01:00,33767,33844.0
2018-02-16 15:00:00+01:00,32867,33010.0
2018-02-16 16:00:00+01:00,32308,32610.0
2018-02-16 17:00:00+01:00,32092,32352.0
2018-02-16 18:00:00+01:00,32591,32543.0
2018-02-16 19:00:00+01:00,34929,34964.0
2018-02-16 20:00:00+01:00,35420,35471.0
2018-02-16 21:00:00+01:00,34689,34838.0
2018-02-16 22:00:00+01:00,32441,32682.0
2018-02-16 23:00:00+01:00,30019,30157.0
2018-02-17 00:00:00+01:00,28511,28412.0
2018-02-17 01:00:00+01:00,26429,26333.0
2018-02-17 02:00:00+01:00,24869,24751.0
2018-02-17 03:00:00+01:00,24091,23850.0
2018-02-17 04:00:00+01:00,23737,23367.0
2018-02-17 05:00:00+01:00,23682,23379.0
2018-02-17 06:00:00+01:00,24377,24102.0
2018-02-17 07:00:00+01:00,25729,25462.0
2018-02-17 08:00:00+01:00,26927,26902.0
2018-02-17 09:00:00+01:00,29697,29775.0
2018-02-17 10:00:00+01:00,31540,31497.0
2018-02-17 11:00:00+01:00,31775,31786.0
2018-02-17 12:00:00+01:00,31245,31160.0
2018-02-17 13:00:00+01:00,31136,31006.0
2018-02-17 14:00:00+01:00,30344,30319.0
2018-02-17 15:00:00+01:00,29136,29125.0
2018-02-17 16:00:00+01:00,28215,28266.0
2018-02-17 17:00:00+01:00,27978,28076.0
2018-02-17 18:00:00+01:00,28710,28668.0
2018-02-17 19:00:00+01:00,31109,31279.0
2018-02-17 20:00:00+01:00,31925,32159.0
2018-02-17 21:00:00+01:00,31861,31943.0
2018-02-17 22:00:00+01:00,30498,30520.0
2018-02-17 23:00:00+01:00,28488,28597.0
2018-02-18 00:00:00+01:00,26596,26538.0
2018-02-18 01:00:00+01:00,24553,24584.0
2018-02-18 02:00:00+01:00,23044,23116.0
2018-02-18 03:00:00+01:00,22219,22376.0
2018-02-18 04:00:00+01:00,21824,22026.0
2018-02-18 05:00:00+01:00,21750,21898.0
2018-02-18 06:00:00+01:00,22320,22431.0
2018-02-18 07:00:00+01:00,22941,23133.0
2018-02-18 08:00:00+01:00,23400,23682.0
2018-02-18 09:00:00+01:00,25727,25984.0
2018-02-18 10:00:00+01:00,27785,27852.0
2018-02-18 11:00:00+01:00,28755,28615.0
2018-02-18 12:00:00+01:00,28766,28365.0
2018-02-18 13:00:00+01:00,29131,28344.0
2018-02-18 14:00:00+01:00,28953,28246.0
2018-02-18 15:00:00+01:00,27568,27033.0
2018-02-18 16:00:00+01:00,26828,26286.0
2018-02-18 17:00:00+01:00,26626,26171.0
2018-02-18 18:00:00+01:00,27782,27288.0
2018-02-18 19:00:00+01:00,30709,30403.0
2018-02-18 20:00:00+01:00,32253,32015.0
2018-02-18 21:00:00+01:00,32275,32084.0
2018-02-18 22:00:00+01:00,31005,30826.0
2018-02-18 23:00:00+01:00,28557,28357.0
2018-02-19 00:00:00+01:00,26135,25814.0
2018-02-19 01:00:00+01:00,24275,24306.0
2018-02-19 02:00:00+01:00,23219,23194.0
2018-02-19 03:00:00+01:00,22831,22922.0
2018-02-19 04:00:00+01:00,22863,22926.0
2018-02-19 05:00:00+01:00,23632,23751.0
2018-02-19 06:00:00+01:00,26670,26867.0
2018-02-19 07:00:00+01:00,31529,31786.0
2018-02-19 08:00:00+01:00,34519,34317.0
2018-02-19 09:00:00+01:00,36101,35631.0
2018-02-19 10:00:00+01:00,36578,36098.0
2018-02-19 11:00:00+01:00,36365,36030.0
2018-02-19 12:00:00+01:00,35904,35707.0
2018-02-19 13:00:00+01:00,35600,35386.0
2018-02-19 14:00:00+01:00,34381,34140.0
2018-02-19 15:00:00+01:00,33700,33529.0
2018-02-19 16:00:00+01:00,33350,33186.0
2018-02-19 17:00:00+01:00,33273,33097.0
2018-02-19 18:00:00+01:00,33622,33550.0
2018-02-19 19:00:00+01:00,36246,36076.0
2018-02-19 20:00:00+01:00,37157,36934.0
2018-02-19 21:00:00+01:00,36259,36227.0
2018-02-19 22:00:00+01:00,33575,33372.0
2018-02-19 23:00:00+01:00,30459,30141.0
2018-02-20 00:00:00+01:00,28236,28108.0
2018-02-20 01:00:00+01:00,26337,26252.0
2018-02-20 02:00:00+01:00,25153,25118.0
2018-02-20 03:00:00+01:00,24704,24781.0
2018-02-20 04:00:00+01:00,24642,24715.0
2018-02-20 05:00:00+01:00,25231,25359.0
2018-02-20 06:00:00+01:00,27907,27915.0
2018-02-20 07:00:00+01:00,32499,32476.0
2018-02-20 08:00:00+01:00,34924,34670.0
2018-02-20 09:00:00+01:00,35976,35705.0
2018-02-20 10:00:00+01:00,36221,35638.0
2018-02-20 11:00:00+01:00,35937,35485.0
2018-02-20 12:00:00+01:00,35480,35155.0
2018-02-20 13:00:00+01:00,35269,34889.0
2018-02-20 14:00:00+01:00,34083,33760.0
2018-02-20 15:00:00+01:00,33431,33176.0
2018-02-20 16:00:00+01:00,33116,32872.0
2018-02-20 17:00:00+01:00,32959,32723.0
2018-02-20 18:00:00+01:00,33377,32948.0
2018-02-20 19:00:00+01:00,36060,35589.0
2018-02-20 20:00:00+01:00,36912,36734.0
2018-02-20 21:00:00+01:00,36134,35736.0
2018-02-20 22:00:00+01:00,33442,33051.0
2018-02-20 23:00:00+01:00,30269,29861.0
2018-02-21 00:00:00+01:00,28306,28090.0
2018-02-21 01:00:00+01:00,26406,25994.0
2018-02-21 02:00:00+01:00,25222,24992.0
2018-02-21 03:00:00+01:00,24825,24670.0
2018-02-21 04:00:00+01:00,24783,24458.0
2018-02-21 05:00:00+01:00,25382,25100.0
2018-02-21 06:00:00+01:00,28015,27919.0
2018-02-21 07:00:00+01:00,32547,32346.0
2018-02-21 08:00:00+01:00,34880,34553.0
2018-02-21 09:00:00+01:00,36333,35627.0
2018-02-21 10:00:00+01:00,36845,35857.0
2018-02-21 11:00:00+01:00,36716,35582.0
2018-02-21 12:00:00+01:00,36368,35288.0
2018-02-21 13:00:00+01:00,36135,34844.0
2018-02-21 14:00:00+01:00,34922,33845.0
2018-02-21 15:00:00+01:00,34315,33454.0
2018-02-21 16:00:00+01:00,34046,33156.0
2018-02-21 17:00:00+01:00,33951,33282.0
2018-02-21 18:00:00+01:00,34311,33491.0
2018-02-21 19:00:00+01:00,36837,36209.0
2018-02-21 20:00:00+01:00,37584,37211.0
2018-02-21 21:00:00+01:00,36712,36625.0
2018-02-21 22:00:00+01:00,34003,33820.0
2018-02-21 23:00:00+01:00,30834,30538.0
2018-02-22 00:00:00+01:00,28459,28533.0
2018-02-22 01:00:00+01:00,26531,26612.0
2018-02-22 02:00:00+01:00,25294,25392.0
2018-02-22 03:00:00+01:00,24958,24955.0
2018-02-22 04:00:00+01:00,24840,24877.0
2018-02-22 05:00:00+01:00,25452,25445.0
2018-02-22 06:00:00+01:00,28135,28205.0
2018-02-22 07:00:00+01:00,32767,32829.0
2018-02-22 08:00:00+01:00,35127,35460.0
2018-02-22 09:00:00+01:00,36474,36829.0
2018-02-22 10:00:00+01:00,36781,36753.0
2018-02-22 11:00:00+01:00,36661,36272.0
2018-02-22 12:00:00+01:00,36329,35880.0
2018-02-22 13:00:00+01:00,36082,35809.0
2018-02-22 14:00:00+01:00,34954,34631.0
2018-02-22 15:00:00+01:00,34386,34032.0
2018-02-22 16:00:00+01:00,34229,33612.0
2018-02-22 17:00:00+01:00,34247,33496.0
2018-02-22 18:00:00+01:00,34615,33907.0
2018-02-22 19:00:00+01:00,37196,36699.0
2018-02-22 20:00:00+01:00,38093,37902.0
2018-02-22 21:00:00+01:00,37130,37215.0
2018-02-22 22:00:00+01:00,34417,34627.0
2018-02-22 23:00:00+01:00,31238,31242.0
2018-02-23 00:00:00+01:00,29022,28931.0
2018-02-23 01:00:00+01:00,26933,26921.0
2018-02-23 02:00:00+01:00,25704,25787.0
2018-02-23 03:00:00+01:00,25215,25264.0
2018-02-23 04:00:00+01:00,25110,25122.0
2018-02-23 05:00:00+01:00,25749,25853.0
2018-02-23 06:00:00+01:00,28531,28573.0
2018-02-23 07:00:00+01:00,33279,33286.0
2018-02-23 08:00:00+01:00,35920,35928.0
2018-02-23 09:00:00+01:00,37467,37501.0
2018-02-23 10:00:00+01:00,37799,37710.0
2018-02-23 11:00:00+01:00,37505,37405.0
2018-02-23 12:00:00+01:00,36967,36855.0
2018-02-23 13:00:00+01:00,36575,36482.0
2018-02-23 14:00:00+01:00,35353,35130.0
2018-02-23 15:00:00+01:00,34570,34263.0
2018-02-23 16:00:00+01:00,34220,33920.0
2018-02-23 17:00:00+01:00,34046,33565.0
2018-02-23 18:00:00+01:00,34225,33585.0
2018-02-23 19:00:00+01:00,36701,36206.0
2018-02-23 20:00:00+01:00,37430,36996.0
2018-02-23 21:00:00+01:00,36701,36458.0
2018-02-23 22:00:00+01:00,34269,34013.0
2018-02-23 23:00:00+01:00,31414,31344.0
2018-02-24 00:00:00+01:00,29710,29231.0
2018-02-24 01:00:00+01:00,27475,27063.0
2018-02-24 02:00:00+01:00,25851,25562.0
2018-02-24 03:00:00+01:00,25065,24869.0
2018-02-24 04:00:00+01:00,24594,24426.0
2018-02-24 05:00:00+01:00,24533,24397.0
2018-02-24 06:00:00+01:00,25326,25104.0
2018-02-24 07:00:00+01:00,26799,26578.0
